label,format,games,username,game_id,color,login_ms,plies,result,reason,move_p50_ms,rejects,resumes,recovery_ms,bytes_in,bytes_out,error
e1-50,binary,50,bot_53,2788,w,20.61,60,0-1,resign,35.93,0,0,,0,0,2571,621,
e1-50,binary,50,bot_54,2788,b,22.55,60,0-1,resign,35.81,0,0,,0,0,2570,612,
e1-50,binary,50,bot_55,2789,w,1.95,60,0-1,resign,28.51,0,0,,0,0,2571,621,
e1-50,binary,50,bot_56,2789,b,14.52,60,0-1,resign,32.56,0,0,,0,0,2570,612,
e1-50,binary,50,bot_57,2790,w,1.73,60,0-1,resign,31.69,0,0,,0,0,2571,621,
e1-50,binary,50,bot_58,2790,b,13.28,60,0-1,resign,28.61,0,0,,0,0,2570,612,
e1-50,binary,50,bot_59,2791,w,36.73,60,0-1,resign,33.37,0,0,,0,0,2576,621,
e1-50,binary,50,bot_60,2791,b,38.05,60,0-1,resign,34.89,0,0,,0,0,2575,612,
e1-50,binary,50,bot_61,2792,w,28.96,60,0-1,resign,34.23,0,0,,0,0,2572,621,
e1-50,binary,50,bot_62,2792,b,26.8,60,0-1,resign,32.12,0,0,,0,0,2571,612,
e1-50,binary,50,bot_63,2793,w,22.8,60,0-1,resign,28.86,0,0,,0,0,2573,621,
e1-50,binary,50,bot_64,2793,b,24.83,60,0-1,resign,32.97,0,0,,0,0,2572,612,
e1-50,binary,50,bot_65,2794,w,19.38,60,0-1,resign,27.76,0,0,,0,0,2574,621,
e1-50,binary,50,bot_66,2794,b,8.45,60,0-1,resign,26.06,0,0,,0,0,2573,612,
e1-50,binary,50,bot_67,2795,w,34.08,60,0-1,resign,28.89,0,0,,0,0,2569,621,
e1-50,binary,50,bot_68,2795,b,21.34,60,0-1,resign,30.65,0,0,,0,0,2568,612,
e1-50,binary,50,bot_69,2796,w,42.15,60,0-1,resign,29.55,0,0,,0,0,2567,621,
e1-50,binary,50,bot_70,2796,b,25.67,60,0-1,resign,28.57,0,0,,0,0,2566,612,
e1-50,binary,50,bot_71,2797,w,47.82,60,0-1,resign,28.36,0,0,,0,0,2573,621,
e1-50,binary,50,bot_72,2797,b,42.21,60,0-1,resign,23.3,0,0,,0,0,2572,612,
e1-50,binary,50,bot_73,2798,w,47.72,60,0-1,resign,29.38,0,0,,0,0,2570,621,
e1-50,binary,50,bot_74,2798,b,42.32,60,0-1,resign,23.85,0,0,,0,0,2569,612,
e1-50,binary,50,bot_75,2799,w,6.28,60,0-1,resign,30.37,0,0,,0,0,2576,621,
e1-50,binary,50,bot_76,2799,b,1.56,60,0-1,resign,24.75,0,0,,0,0,2575,612,
e1-50,binary,50,bot_77,2800,w,2.24,60,0-1,resign,18.78,0,0,,0,0,2581,621,
e1-50,binary,50,bot_78,2800,b,40.89,60,0-1,resign,30.38,0,0,,0,0,2580,612,
e1-50,binary,50,bot_79,2801,w,54.03,60,0-1,resign,20.57,0,0,,0,0,2570,621,
e1-50,binary,50,bot_80,2801,b,50.75,60,0-1,resign,24.81,0,0,,0,0,2569,612,
e1-50,binary,50,bot_81,2802,w,59.27,60,0-1,resign,25.52,0,0,,0,0,2570,621,
e1-50,binary,50,bot_82,2802,b,65.05,60,0-1,resign,22.36,0,0,,0,0,2569,612,
e1-50,binary,50,bot_83,2803,w,62.4,60,0-1,resign,19.83,0,0,,0,0,2582,630,
e1-50,binary,50,bot_84,2803,b,53.95,60,0-1,resign,24.4,0,0,,0,0,2581,621,
e1-50,binary,50,bot_85,2804,w,67.87,60,0-1,resign,20.15,0,0,,0,0,2588,630,
e1-50,binary,50,bot_86,2804,b,49.01,60,0-1,resign,23.22,0,0,,0,0,2587,621,
e1-50,binary,50,bot_87,2805,w,68.51,60,0-1,resign,24.76,0,0,,0,0,2585,630,
e1-50,binary,50,bot_88,2805,b,54.88,60,0-1,resign,19.31,0,0,,0,0,2584,621,
e1-50,binary,50,bot_89,2806,w,51.4,60,0-1,resign,20.16,0,0,,0,0,2580,630,
e1-50,binary,50,bot_90,2806,b,59.44,60,0-1,resign,19.81,0,0,,0,0,2579,621,
e1-50,binary,50,bot_91,2807,w,69.41,60,0-1,resign,21.68,0,0,,0,0,2583,630,
e1-50,binary,50,bot_92,2807,b,67.84,60,0-1,resign,19.89,0,0,,0,0,2582,621,
e1-50,binary,50,bot_93,2808,w,73.72,60,0-1,resign,20.09,0,0,,0,0,2587,630,
e1-50,binary,50,bot_94,2808,b,73.21,60,0-1,resign,25.61,0,0,,0,0,2587,621,
e1-50,binary,50,bot_95,2809,w,74.5,60,0-1,resign,23.9,0,0,,0,0,2575,630,
e1-50,binary,50,bot_96,2809,b,72.01,60,0-1,resign,19.08,0,0,,0,0,2574,621,
e1-50,binary,50,bot_97,2810,w,83.35,60,0-1,resign,19.83,0,0,,0,0,2580,630,
e1-50,binary,50,bot_98,2810,b,54.59,60,0-1,resign,22.72,0,0,,0,0,2579,621,
e1-50,binary,50,bot_99,2811,w,61.13,60,0-1,resign,21.03,0,0,,0,0,2581,630,
e1-50,binary,50,bot_100,2811,b,78.91,60,0-1,resign,18.26,0,0,,0,0,2580,622,
