label,format,games,username,game_id,color,ply,rtt_ms,applied_bytes,think_ms,charged_ms,drift_ms,warmup
e4-truc-tiep,binary,1,bot_201,4660,w,1,19.72,25,61.77,61,-0.77,0
e4-truc-tiep,binary,1,bot_201,4660,w,3,3.48,25,58.61,56,-2.61,0
e4-truc-tiep,binary,1,bot_201,4660,w,5,4.06,25,54.93,53,-1.93,0
e4-truc-tiep,binary,1,bot_201,4660,w,7,3.96,25,57.58,56,-1.58,0
e4-truc-tiep,binary,1,bot_201,4660,w,9,4.02,25,55.96,54,-1.96,0
e4-truc-tiep,binary,1,bot_201,4660,w,11,3.13,25,60.06,58,-2.06,0
e4-truc-tiep,binary,1,bot_201,4660,w,13,3.78,25,58.35,57,-1.35,0
e4-truc-tiep,binary,1,bot_201,4660,w,15,3.4,25,59.58,57,-2.58,0
e4-truc-tiep,binary,1,bot_201,4660,w,17,2.76,25,60.44,58,-2.44,0
e4-truc-tiep,binary,1,bot_201,4660,w,19,3.5,25,61.6,59,-2.6,0
e4-truc-tiep,binary,1,bot_201,4660,w,21,3.23,25,61.94,61,-0.94,0
e4-truc-tiep,binary,1,bot_201,4660,w,23,3.16,25,61.28,59,-2.28,0
e4-truc-tiep,binary,1,bot_201,4660,w,25,2.53,25,63.07,61,-2.07,0
e4-truc-tiep,binary,1,bot_201,4660,w,27,3.27,25,62.36,60,-2.36,0
e4-truc-tiep,binary,1,bot_201,4660,w,29,2.62,25,60.02,58,-2.02,0
e4-truc-tiep,binary,1,bot_201,4660,w,31,2.19,25,58.71,57,-1.71,0
e4-truc-tiep,binary,1,bot_201,4660,w,33,2.44,25,63.82,63,-0.82,0
e4-truc-tiep,binary,1,bot_201,4660,w,35,3.25,25,66.11,65,-1.11,0
e4-truc-tiep,binary,1,bot_201,4660,w,37,2.66,25,62.37,60,-2.37,0
e4-truc-tiep,binary,1,bot_201,4660,w,39,2.71,25,60.47,59,-1.47,0
e4-truc-tiep,binary,1,bot_202,4660,b,2,4.89,25,66.5,63,-3.5,0
e4-truc-tiep,binary,1,bot_202,4660,b,4,5.07,25,60.68,56,-4.68,0
e4-truc-tiep,binary,1,bot_202,4660,b,6,4.17,25,59.98,57,-2.98,0
e4-truc-tiep,binary,1,bot_202,4660,b,8,4.08,25,60.8,57,-3.8,0
e4-truc-tiep,binary,1,bot_202,4660,b,10,2.61,25,59.31,56,-3.31,0
e4-truc-tiep,binary,1,bot_202,4660,b,12,3.33,25,58.48,55,-3.48,0
e4-truc-tiep,binary,1,bot_202,4660,b,14,3.99,25,59.25,57,-2.25,0
e4-truc-tiep,binary,1,bot_202,4660,b,16,3.28,25,59.29,56,-3.29,0
e4-truc-tiep,binary,1,bot_202,4660,b,18,3.21,25,59.13,56,-3.13,0
e4-truc-tiep,binary,1,bot_202,4660,b,20,3.08,25,57.22,54,-3.22,0
e4-truc-tiep,binary,1,bot_202,4660,b,22,2.79,25,58.39,54,-4.39,0
e4-truc-tiep,binary,1,bot_202,4660,b,24,2.9,25,57.58,54,-3.58,0
e4-truc-tiep,binary,1,bot_202,4660,b,26,3.11,25,57.96,53,-4.96,0
e4-truc-tiep,binary,1,bot_202,4660,b,28,2.72,25,56.37,54,-2.37,0
e4-truc-tiep,binary,1,bot_202,4660,b,30,3.19,25,59.58,56,-3.58,0
e4-truc-tiep,binary,1,bot_202,4660,b,32,2.74,25,59.03,56,-3.03,0
e4-truc-tiep,binary,1,bot_202,4660,b,34,2.95,25,58.2,55,-3.2,0
e4-truc-tiep,binary,1,bot_202,4660,b,36,3.51,25,52.7,49,-3.7,0
e4-truc-tiep,binary,1,bot_202,4660,b,38,3.35,25,56.3,53,-3.3,0
e4-truc-tiep,binary,1,bot_202,4660,b,40,2.96,25,59.79,56,-3.79,0
