label,format,games,username,game_id,color,login_ms,plies,result,reason,move_p50_ms,rejects,resumes,recovery_ms,moves_lost,waits,bytes_in,bytes_out,error
e4-truc-tiep,binary,1,bot_201,4638,w,206.45,40,0-1,resign,2.83,0,0,,0,0,1968,452,
e4-truc-tiep,binary,1,bot_202,4638,b,208.52,40,0-1,resign,3.84,0,0,,0,0,1967,443,
