label,format,games,username,game_id,color,login_ms,plies,result,reason,move_p50_ms,rejects,resumes,recovery_ms,moves_lost,waits,bytes_in,bytes_out,error
e4-truc-tiep,binary,1,bot_201,4630,w,201.31,40,0-1,resign,3.16,0,0,,0,0,1954,452,
e4-truc-tiep,binary,1,bot_202,4630,b,203.52,40,0-1,resign,3.46,0,0,,0,0,1953,443,
