label,format,games,username,game_id,color,ply,rtt_ms,applied_bytes,think_ms,charged_ms,drift_ms,warmup
e4-truc-tiep,binary,1,bot_201,4640,w,1,19.45,25,65.04,69,3.96,0
e4-truc-tiep,binary,1,bot_201,4640,w,3,4.22,25,58.8,60,1.2,0
e4-truc-tiep,binary,1,bot_201,4640,w,5,4.04,25,57.34,58,0.66,0
e4-truc-tiep,binary,1,bot_201,4640,w,7,3.73,25,58.95,60,1.05,0
e4-truc-tiep,binary,1,bot_201,4640,w,9,5.66,25,61.96,62,0.04,0
e4-truc-tiep,binary,1,bot_201,4640,w,11,3.59,25,60.31,61,0.69,0
e4-truc-tiep,binary,1,bot_201,4640,w,13,3.42,25,60.6,61,0.4,0
e4-truc-tiep,binary,1,bot_201,4640,w,15,3.89,25,59.67,60,0.33,0
e4-truc-tiep,binary,1,bot_201,4640,w,17,3.55,25,62.5,64,1.5,0
e4-truc-tiep,binary,1,bot_201,4640,w,19,3.25,25,63.71,66,2.29,0
e4-truc-tiep,binary,1,bot_201,4640,w,21,3.07,25,56.25,57,0.75,0
e4-truc-tiep,binary,1,bot_201,4640,w,23,3.09,25,63.14,64,0.86,0
e4-truc-tiep,binary,1,bot_201,4640,w,25,3.28,25,61.48,63,1.52,0
e4-truc-tiep,binary,1,bot_201,4640,w,27,3.07,25,60.04,61,0.96,0
e4-truc-tiep,binary,1,bot_201,4640,w,29,3.1,25,55.91,56,0.09,0
e4-truc-tiep,binary,1,bot_201,4640,w,31,2.87,25,59.43,60,0.57,0
e4-truc-tiep,binary,1,bot_201,4640,w,33,2.22,25,58.89,61,2.11,0
e4-truc-tiep,binary,1,bot_201,4640,w,35,3.02,25,59.19,60,0.81,0
e4-truc-tiep,binary,1,bot_201,4640,w,37,2.79,25,57.16,58,0.84,0
e4-truc-tiep,binary,1,bot_201,4640,w,39,2.63,25,65.29,67,1.71,0
e4-truc-tiep,binary,1,bot_202,4640,b,2,4.62,25,55.64,60,4.36,0
e4-truc-tiep,binary,1,bot_202,4640,b,4,3.82,25,57.98,60,2.02,0
e4-truc-tiep,binary,1,bot_202,4640,b,6,4.51,25,58.53,61,2.47,0
e4-truc-tiep,binary,1,bot_202,4640,b,8,3.54,25,59.06,61,1.94,0
e4-truc-tiep,binary,1,bot_202,4640,b,10,3.27,25,67.93,71,3.07,0
e4-truc-tiep,binary,1,bot_202,4640,b,12,3.39,25,55.59,56,0.41,0
e4-truc-tiep,binary,1,bot_202,4640,b,14,3.65,25,55.84,59,3.16,0
e4-truc-tiep,binary,1,bot_202,4640,b,16,3.27,25,58.85,60,1.15,0
e4-truc-tiep,binary,1,bot_202,4640,b,18,3.61,25,55.3,56,0.7,0
e4-truc-tiep,binary,1,bot_202,4640,b,20,3.91,25,55.6,57,1.4,0
e4-truc-tiep,binary,1,bot_202,4640,b,22,2.73,25,60.5,61,0.5,0
e4-truc-tiep,binary,1,bot_202,4640,b,24,3.23,25,56.16,58,1.84,0
e4-truc-tiep,binary,1,bot_202,4640,b,26,3.89,25,55.59,57,1.41,0
e4-truc-tiep,binary,1,bot_202,4640,b,28,3.75,25,58.8,60,1.2,0
e4-truc-tiep,binary,1,bot_202,4640,b,30,2.8,25,60.87,63,2.13,0
e4-truc-tiep,binary,1,bot_202,4640,b,32,3.45,25,55.04,56,0.96,0
e4-truc-tiep,binary,1,bot_202,4640,b,34,3.41,25,62.59,63,0.41,0
e4-truc-tiep,binary,1,bot_202,4640,b,36,3.83,25,60.04,62,1.96,0
e4-truc-tiep,binary,1,bot_202,4640,b,38,2.98,25,58.57,61,2.43,0
e4-truc-tiep,binary,1,bot_202,4640,b,40,2.97,25,56.88,59,2.12,0
