label,format,games,username,game_id,color,ply,rtt_ms,applied_bytes,think_ms,charged_ms,drift_ms,warmup
e4-qua-proxy,binary,1,bot_203,4665,b,2,327.68,25,65.27,236,170.73,0
e4-qua-proxy,binary,1,bot_203,4665,b,4,306.24,25,66,218,152,0
e4-qua-proxy,binary,1,bot_203,4665,b,6,325.54,25,63.6,218,154.4,0
e4-qua-proxy,binary,1,bot_203,4665,b,8,326.48,25,65.44,202,136.56,0
e4-qua-proxy,binary,1,bot_203,4665,b,10,324.89,25,65.02,201,135.98,0
e4-qua-proxy,binary,1,bot_203,4665,b,12,295.37,25,64.96,203,138.04,0
e4-qua-proxy,binary,1,bot_203,4665,b,14,324.74,25,65.59,205,139.41,0
e4-qua-proxy,binary,1,bot_203,4665,b,16,320.51,25,68.19,223,154.81,0
e4-qua-proxy,binary,1,bot_203,4665,b,18,343.72,25,63.43,221,157.57,0
e4-qua-proxy,binary,1,bot_203,4665,b,20,324.2,25,67.91,238,170.09,0
e4-qua-proxy,binary,1,bot_203,4665,b,22,310.42,25,67.7,191,123.3,0
e4-qua-proxy,binary,1,bot_203,4665,b,24,324.79,25,64.71,222,157.29,0
e4-qua-proxy,binary,1,bot_203,4665,b,26,325.57,25,65.19,237,171.81,0
e4-qua-proxy,binary,1,bot_203,4665,b,28,324.37,25,66.46,204,137.54,0
e4-qua-proxy,binary,1,bot_203,4665,b,30,327.1,25,65.38,226,160.62,0
e4-qua-proxy,binary,1,bot_203,4665,b,32,326.46,25,66.61,228,161.39,0
e4-qua-proxy,binary,1,bot_203,4665,b,34,308.36,25,66.59,194,127.41,0
e4-qua-proxy,binary,1,bot_203,4665,b,36,322.5,25,67.99,242,174.01,0
e4-qua-proxy,binary,1,bot_203,4665,b,38,289.88,25,69.45,225,155.55,0
e4-qua-proxy,binary,1,bot_203,4665,b,40,323.96,25,66.52,227,160.48,0
e4-qua-proxy,binary,1,bot_204,4665,w,1,322.69,25,69.06,223,153.94,0
e4-qua-proxy,binary,1,bot_204,4665,w,3,322.01,25,70.38,227,156.62,0
e4-qua-proxy,binary,1,bot_204,4665,w,5,290.06,25,69,211,142,0
e4-qua-proxy,binary,1,bot_204,4665,w,7,320.08,25,67.85,224,156.15,0
e4-qua-proxy,binary,1,bot_204,4665,w,9,304.94,25,67.65,227,159.35,0
e4-qua-proxy,binary,1,bot_204,4665,w,11,319.71,25,71.56,240,168.44,0
e4-qua-proxy,binary,1,bot_204,4665,w,13,322.23,25,66.91,210,143.09,0
e4-qua-proxy,binary,1,bot_204,4665,w,15,304.81,25,69.47,239,169.53,0
e4-qua-proxy,binary,1,bot_204,4665,w,17,340.8,25,65.92,236,170.08,0
e4-qua-proxy,binary,1,bot_204,4665,w,19,328.76,25,64.41,242,177.59,0
e4-qua-proxy,binary,1,bot_204,4665,w,21,311.27,25,64.46,211,146.54,0
e4-qua-proxy,binary,1,bot_204,4665,w,23,307.57,25,66.71,224,157.29,0
e4-qua-proxy,binary,1,bot_204,4665,w,25,326.81,25,66.92,211,144.08,0
e4-qua-proxy,binary,1,bot_204,4665,w,27,339.61,25,64.09,224,159.91,0
e4-qua-proxy,binary,1,bot_204,4665,w,29,327.73,25,65.69,215,149.31,0
e4-qua-proxy,binary,1,bot_204,4665,w,31,312.38,25,64.45,215,150.55,0
e4-qua-proxy,binary,1,bot_204,4665,w,33,345.93,25,63.05,230,166.95,0
e4-qua-proxy,binary,1,bot_204,4665,w,35,307.92,25,68.27,244,175.73,0
e4-qua-proxy,binary,1,bot_204,4665,w,37,309.87,25,64.8,227,162.2,0
e4-qua-proxy,binary,1,bot_204,4665,w,39,313.57,25,61.93,212,150.07,0
