label,format,games,username,game_id,color,ply,rtt_ms,applied_bytes,think_ms,charged_ms,drift_ms,warmup
e4-qua-proxy,binary,1,bot_203,4645,w,1,323.27,25,67.92,371,303.08,0
e4-qua-proxy,binary,1,bot_203,4645,w,3,321.5,25,66.37,372,305.63,0
e4-qua-proxy,binary,1,bot_203,4645,w,5,327.05,25,65.87,393,327.13,0
e4-qua-proxy,binary,1,bot_203,4645,w,7,309.59,25,66.85,358,291.15,0
e4-qua-proxy,binary,1,bot_203,4645,w,9,342.08,25,64.04,404,339.96,0
e4-qua-proxy,binary,1,bot_203,4645,w,11,337.93,25,68.16,390,321.84,0
e4-qua-proxy,binary,1,bot_203,4645,w,13,324.09,25,64.93,374,309.07,0
e4-qua-proxy,binary,1,bot_203,4645,w,15,327.13,25,66.37,375,308.63,0
e4-qua-proxy,binary,1,bot_203,4645,w,17,324.29,25,66.87,389,322.13,0
e4-qua-proxy,binary,1,bot_203,4645,w,19,325.5,25,65.55,390,324.45,0
e4-qua-proxy,binary,1,bot_203,4645,w,21,308.65,25,65.35,388,322.65,0
e4-qua-proxy,binary,1,bot_203,4645,w,23,312.52,25,65.85,374,308.15,0
e4-qua-proxy,binary,1,bot_203,4645,w,25,342.38,25,65.65,406,340.35,0
e4-qua-proxy,binary,1,bot_203,4645,w,27,327.81,25,65.88,375,309.12,0
e4-qua-proxy,binary,1,bot_203,4645,w,29,307.4,25,66.09,356,289.91,0
e4-qua-proxy,binary,1,bot_203,4645,w,31,319.41,25,71.24,405,333.76,0
e4-qua-proxy,binary,1,bot_203,4645,w,33,304.72,25,70.18,373,302.82,0
e4-qua-proxy,binary,1,bot_203,4645,w,35,307.72,25,68.18,371,302.82,0
e4-qua-proxy,binary,1,bot_203,4645,w,37,322.19,25,65.74,373,307.26,0
e4-qua-proxy,binary,1,bot_203,4645,w,39,321.97,25,66.22,405,338.78,0
e4-qua-proxy,binary,1,bot_204,4645,b,2,327.46,25,63.92,388,324.08,0
e4-qua-proxy,binary,1,bot_204,4645,b,4,328.37,25,64.92,389,324.08,0
e4-qua-proxy,binary,1,bot_204,4645,b,6,341.56,25,65.23,374,308.77,0
e4-qua-proxy,binary,1,bot_204,4645,b,8,340.39,25,63.52,387,323.48,0
e4-qua-proxy,binary,1,bot_204,4645,b,10,326.89,25,66.07,389,322.93,0
e4-qua-proxy,binary,1,bot_204,4645,b,12,308.79,25,67.95,374,306.05,0
e4-qua-proxy,binary,1,bot_204,4645,b,14,296.81,25,64.04,359,294.96,0
e4-qua-proxy,binary,1,bot_204,4645,b,16,322.51,25,68.6,375,306.4,0
e4-qua-proxy,binary,1,bot_204,4645,b,18,297.57,25,66.71,375,308.29,0
e4-qua-proxy,binary,1,bot_204,4645,b,20,310.05,25,63.8,356,292.2,0
e4-qua-proxy,binary,1,bot_204,4645,b,22,327.23,25,64.29,387,322.71,0
e4-qua-proxy,binary,1,bot_204,4645,b,24,328.32,25,63.87,376,312.13,0
e4-qua-proxy,binary,1,bot_204,4645,b,26,343.58,25,63.94,392,328.06,0
e4-qua-proxy,binary,1,bot_204,4645,b,28,309.21,25,65.59,389,323.41,0
e4-qua-proxy,binary,1,bot_204,4645,b,30,323.47,25,66.6,387,320.4,0
e4-qua-proxy,binary,1,bot_204,4645,b,32,293.3,25,66.73,373,306.27,0
e4-qua-proxy,binary,1,bot_204,4645,b,34,324.36,25,65.94,404,338.06,0
e4-qua-proxy,binary,1,bot_204,4645,b,36,338.26,25,66.52,389,322.48,0
e4-qua-proxy,binary,1,bot_204,4645,b,38,328.25,25,63.55,386,322.45,0
e4-qua-proxy,binary,1,bot_204,4645,b,40,309.52,25,65.28,370,304.72,0
