label,format,games,username,game_id,color,ply,rtt_ms,applied_bytes,think_ms,charged_ms,drift_ms,warmup
e4-truc-tiep,binary,1,bot_201,4672,w,1,19.05,25,69.07,68,-1.07,0
e4-truc-tiep,binary,1,bot_201,4672,w,3,5.96,25,61.11,59,-2.11,0
e4-truc-tiep,binary,1,bot_201,4672,w,5,4.79,25,59.42,56,-3.42,0
e4-truc-tiep,binary,1,bot_201,4672,w,7,3.42,25,55.99,54,-1.99,0
e4-truc-tiep,binary,1,bot_201,4672,w,9,3.94,25,61.54,58,-3.54,0
e4-truc-tiep,binary,1,bot_201,4672,w,11,3.74,25,60.99,58,-2.99,0
e4-truc-tiep,binary,1,bot_201,4672,w,13,2.95,25,59.46,56,-3.46,0
e4-truc-tiep,binary,1,bot_201,4672,w,15,3.86,25,63.05,60,-3.05,0
e4-truc-tiep,binary,1,bot_201,4672,w,17,3.62,25,63.33,60,-3.33,0
e4-truc-tiep,binary,1,bot_201,4672,w,19,3.13,25,63.29,60,-3.29,0
e4-truc-tiep,binary,1,bot_201,4672,w,21,2.69,25,62.41,59,-3.41,0
e4-truc-tiep,binary,1,bot_201,4672,w,23,3.04,25,63.18,61,-2.18,0
e4-truc-tiep,binary,1,bot_201,4672,w,25,3.51,25,63.23,61,-2.23,0
e4-truc-tiep,binary,1,bot_201,4672,w,27,3.11,25,67.57,65,-2.57,0
e4-truc-tiep,binary,1,bot_201,4672,w,29,2.93,25,60.22,58,-2.22,0
e4-truc-tiep,binary,1,bot_201,4672,w,31,3.77,25,62.08,59,-3.08,0
e4-truc-tiep,binary,1,bot_201,4672,w,33,3.19,25,59.68,56,-3.68,0
e4-truc-tiep,binary,1,bot_201,4672,w,35,3.17,25,63.92,61,-2.92,0
e4-truc-tiep,binary,1,bot_201,4672,w,37,2.4,25,59.98,57,-2.98,0
e4-truc-tiep,binary,1,bot_201,4672,w,39,2.5,25,60.67,58,-2.67,0
e4-truc-tiep,binary,1,bot_202,4672,b,2,5.67,25,58.35,55,-3.35,0
e4-truc-tiep,binary,1,bot_202,4672,b,4,6.13,25,67.95,64,-3.95,0
e4-truc-tiep,binary,1,bot_202,4672,b,6,3.67,25,57.86,55,-2.86,0
e4-truc-tiep,binary,1,bot_202,4672,b,8,3.98,25,60.47,59,-1.47,0
e4-truc-tiep,binary,1,bot_202,4672,b,10,4.15,25,57.76,54,-3.76,0
e4-truc-tiep,binary,1,bot_202,4672,b,12,3.46,25,54.66,52,-2.66,0
e4-truc-tiep,binary,1,bot_202,4672,b,14,3.25,25,59.29,55,-4.29,0
e4-truc-tiep,binary,1,bot_202,4672,b,16,4.11,25,53.66,50,-3.66,0
e4-truc-tiep,binary,1,bot_202,4672,b,18,3.61,25,56.9,53,-3.9,0
e4-truc-tiep,binary,1,bot_202,4672,b,20,3.78,25,56.63,53,-3.62,0
e4-truc-tiep,binary,1,bot_202,4672,b,22,3.86,25,55.66,51,-4.66,0
e4-truc-tiep,binary,1,bot_202,4672,b,24,3.57,25,56.14,53,-3.14,0
e4-truc-tiep,binary,1,bot_202,4672,b,26,3.59,25,55.28,52,-3.28,0
e4-truc-tiep,binary,1,bot_202,4672,b,28,3.49,25,67.96,65,-2.96,0
e4-truc-tiep,binary,1,bot_202,4672,b,30,3.41,25,57.87,54,-3.87,0
e4-truc-tiep,binary,1,bot_202,4672,b,32,4.45,25,57.75,55,-2.75,0
e4-truc-tiep,binary,1,bot_202,4672,b,34,3.35,25,53.45,51,-2.45,0
e4-truc-tiep,binary,1,bot_202,4672,b,36,3.08,25,57.65,54,-3.65,0
e4-truc-tiep,binary,1,bot_202,4672,b,38,2.97,25,61.38,57,-4.38,0
e4-truc-tiep,binary,1,bot_202,4672,b,40,2.63,25,59.63,56,-3.63,0
