label,format,games,username,game_id,color,ply,rtt_ms,applied_bytes,think_ms,charged_ms,drift_ms,warmup
e4-truc-tiep,binary,1,bot_201,4646,w,1,22.06,25,59.74,63,3.26,0
e4-truc-tiep,binary,1,bot_201,4646,w,3,4.18,25,58.22,60,1.78,0
e4-truc-tiep,binary,1,bot_201,4646,w,5,5.49,25,63.13,64,0.87,0
e4-truc-tiep,binary,1,bot_201,4646,w,7,2.91,25,55.07,56,0.93,0
e4-truc-tiep,binary,1,bot_201,4646,w,9,3.77,25,58.68,60,1.32,0
e4-truc-tiep,binary,1,bot_201,4646,w,11,3.85,25,57.82,59,1.18,0
e4-truc-tiep,binary,1,bot_201,4646,w,13,2.56,25,57.63,59,1.38,0
e4-truc-tiep,binary,1,bot_201,4646,w,15,2.68,25,56.32,58,1.68,0
e4-truc-tiep,binary,1,bot_201,4646,w,17,3.55,25,53.8,55,1.2,0
e4-truc-tiep,binary,1,bot_201,4646,w,19,2.87,25,59.97,61,1.03,0
e4-truc-tiep,binary,1,bot_201,4646,w,21,3.11,25,55.21,57,1.79,0
e4-truc-tiep,binary,1,bot_201,4646,w,23,3.6,25,55.37,57,1.63,0
e4-truc-tiep,binary,1,bot_201,4646,w,25,3.08,25,57.06,60,2.94,0
e4-truc-tiep,binary,1,bot_201,4646,w,27,2.67,25,53.23,55,1.77,0
e4-truc-tiep,binary,1,bot_201,4646,w,29,3.12,25,54.64,55,0.36,0
e4-truc-tiep,binary,1,bot_201,4646,w,31,2.67,25,56.83,57,0.17,0
e4-truc-tiep,binary,1,bot_201,4646,w,33,2.74,25,57.24,58,0.76,0
e4-truc-tiep,binary,1,bot_201,4646,w,35,2.88,25,58.73,60,1.27,0
e4-truc-tiep,binary,1,bot_201,4646,w,37,3.28,25,60.08,61,0.92,0
e4-truc-tiep,binary,1,bot_201,4646,w,39,2.33,25,60.84,62,1.16,0
e4-truc-tiep,binary,1,bot_202,4646,b,2,4.84,25,68.86,72,3.14,0
e4-truc-tiep,binary,1,bot_202,4646,b,4,5.01,25,57.91,60,2.09,0
e4-truc-tiep,binary,1,bot_202,4646,b,6,3.93,25,69.38,71,1.62,0
e4-truc-tiep,binary,1,bot_202,4646,b,8,4.29,25,59.28,61,1.72,0
e4-truc-tiep,binary,1,bot_202,4646,b,10,4.66,25,59.89,60,0.11,0
e4-truc-tiep,binary,1,bot_202,4646,b,12,3.87,25,59.42,61,1.58,0
e4-truc-tiep,binary,1,bot_202,4646,b,14,4.04,25,63.79,65,1.21,0
e4-truc-tiep,binary,1,bot_202,4646,b,16,3.53,25,65.26,66,0.74,0
e4-truc-tiep,binary,1,bot_202,4646,b,18,3.39,25,58.49,59,0.51,0
e4-truc-tiep,binary,1,bot_202,4646,b,20,3.78,25,61.24,63,1.76,0
e4-truc-tiep,binary,1,bot_202,4646,b,22,4.35,25,61.82,62,0.18,0
e4-truc-tiep,binary,1,bot_202,4646,b,24,3.88,25,60.57,61,0.43,0
e4-truc-tiep,binary,1,bot_202,4646,b,26,4.13,25,64.14,65,0.86,0
e4-truc-tiep,binary,1,bot_202,4646,b,28,3.5,25,63.69,65,1.31,0
e4-truc-tiep,binary,1,bot_202,4646,b,30,3.28,25,63.16,65,1.84,0
e4-truc-tiep,binary,1,bot_202,4646,b,32,3.12,25,62.47,63,0.53,0
e4-truc-tiep,binary,1,bot_202,4646,b,34,3.25,25,63.07,64,0.93,0
e4-truc-tiep,binary,1,bot_202,4646,b,36,2.66,25,60.64,61,0.36,0
e4-truc-tiep,binary,1,bot_202,4646,b,38,3.09,25,60.84,63,2.16,0
e4-truc-tiep,binary,1,bot_202,4646,b,40,3.08,25,60.45,61,0.55,0
