label,format,games,username,game_id,color,ply,rtt_ms,applied_bytes,think_ms,charged_ms,drift_ms,warmup
e4-qua-proxy,binary,1,bot_203,4655,w,1,24.24,25,69.71,75,5.29,0
e4-qua-proxy,binary,1,bot_203,4655,w,3,28.47,25,66.41,86,19.59,0
e4-qua-proxy,binary,1,bot_203,4655,w,5,30.14,25,63.52,85,21.48,0
e4-qua-proxy,binary,1,bot_203,4655,w,7,26.75,25,67.73,85,17.27,0
e4-qua-proxy,binary,1,bot_203,4655,w,9,28.16,25,65.64,86,20.36,0
e4-qua-proxy,binary,1,bot_203,4655,w,11,29.65,25,65.23,84,18.77,0
e4-qua-proxy,binary,1,bot_203,4655,w,13,29.44,25,63.75,86,22.25,0
e4-qua-proxy,binary,1,bot_203,4655,w,15,27.18,25,65.8,87,21.2,0
e4-qua-proxy,binary,1,bot_203,4655,w,17,27.53,25,64.41,82,17.59,0
e4-qua-proxy,binary,1,bot_203,4655,w,19,13.71,25,65.36,74,8.64,0
e4-qua-proxy,binary,1,bot_203,4655,w,21,29.05,25,64.38,84,19.63,0
e4-qua-proxy,binary,1,bot_203,4655,w,23,16.16,25,61.05,69,7.95,0
e4-qua-proxy,binary,1,bot_203,4655,w,25,30.42,25,63.27,86,22.73,0
e4-qua-proxy,binary,1,bot_203,4655,w,27,29.34,25,64.25,86,21.75,0
e4-qua-proxy,binary,1,bot_203,4655,w,29,30.21,25,63.38,86,22.62,0
e4-qua-proxy,binary,1,bot_203,4655,w,31,28.68,25,62.75,70,7.25,0
e4-qua-proxy,binary,1,bot_203,4655,w,33,30.23,25,63.98,85,21.02,0
e4-qua-proxy,binary,1,bot_203,4655,w,35,29.58,25,65.14,86,20.86,0
e4-qua-proxy,binary,1,bot_203,4655,w,37,16.37,25,64.62,87,22.38,0
e4-qua-proxy,binary,1,bot_203,4655,w,39,30.55,25,62.86,83,20.14,0
e4-qua-proxy,binary,1,bot_204,4655,b,2,28.52,25,63.07,88,24.93,0
e4-qua-proxy,binary,1,bot_204,4655,b,4,29.39,25,63.52,86,22.48,0
e4-qua-proxy,binary,1,bot_204,4655,b,6,27.44,25,64.58,85,20.42,0
e4-qua-proxy,binary,1,bot_204,4655,b,8,29.78,25,63.94,87,23.06,0
e4-qua-proxy,binary,1,bot_204,4655,b,10,13.77,25,64.93,74,9.07,0
e4-qua-proxy,binary,1,bot_204,4655,b,12,28.16,25,66.58,89,22.42,0
e4-qua-proxy,binary,1,bot_204,4655,b,14,26.87,25,67.24,86,18.76,0
e4-qua-proxy,binary,1,bot_204,4655,b,16,13.71,25,65.66,74,8.34,0
e4-qua-proxy,binary,1,bot_204,4655,b,18,29.09,25,64.41,86,21.59,0
e4-qua-proxy,binary,1,bot_204,4655,b,20,27.59,25,66.02,84,17.98,0
e4-qua-proxy,binary,1,bot_204,4655,b,22,13.97,25,67.16,87,19.84,0
e4-qua-proxy,binary,1,bot_204,4655,b,24,29.81,25,63.63,86,22.37,0
e4-qua-proxy,binary,1,bot_204,4655,b,26,31.87,25,63.02,88,24.98,0
e4-qua-proxy,binary,1,bot_204,4655,b,28,28.94,25,65.41,89,23.59,0
e4-qua-proxy,binary,1,bot_204,4655,b,30,16.63,25,63.79,87,23.21,0
e4-qua-proxy,binary,1,bot_204,4655,b,32,25.43,25,68.79,87,18.21,0
e4-qua-proxy,binary,1,bot_204,4655,b,34,28.33,25,63.09,86,22.91,0
e4-qua-proxy,binary,1,bot_204,4655,b,36,30.04,25,63.99,87,23.01,0
e4-qua-proxy,binary,1,bot_204,4655,b,38,13.52,25,61.83,59,-2.83,0
e4-qua-proxy,binary,1,bot_204,4655,b,40,29.73,25,64.52,87,22.48,0
