label,format,games,username,game_id,color,login_ms,plies,result,reason,move_p50_ms,rejects,resumes,recovery_ms,moves_lost,waits,bytes_in,bytes_out,error
e4-truc-tiep,binary,1,bot_201,4668,w,193.21,40,0-1,resign,3.27,0,0,,0,0,1957,452,
e4-truc-tiep,binary,1,bot_202,4668,b,194.66,40,0-1,resign,3.6,0,0,,0,0,1956,443,
