label,format,games,username,game_id,color,login_ms,plies,result,reason,move_p50_ms,rejects,resumes,recovery_ms,moves_lost,waits,bytes_in,bytes_out,error
e4-qua-proxy,binary,1,bot_203,4649,b,626.45,40,0-1,resign,621.95,0,0,,0,0,1996,488,
e4-qua-proxy,binary,1,bot_204,4649,w,596.14,40,0-1,resign,623.98,0,0,,0,0,1997,497,
