label,format,games,username,game_id,color,login_ms,plies,result,reason,move_p50_ms,rejects,resumes,recovery_ms,moves_lost,waits,bytes_in,bytes_out,error
e4-qua-proxy,binary,1,bot_203,4667,b,336.66,40,0-1,resign,324.76,0,0,,0,0,1975,461,
e4-qua-proxy,binary,1,bot_204,4667,w,322.62,40,0-1,resign,314.02,0,0,,0,0,1976,470,
