label,format,games,username,game_id,color,ply,rtt_ms,applied_bytes,think_ms,charged_ms,drift_ms,warmup
e4-truc-tiep,binary,1,bot_201,4648,w,1,20.29,25,70.37,74,3.63,0
e4-truc-tiep,binary,1,bot_201,4648,w,3,4.27,25,59.74,61,1.26,0
e4-truc-tiep,binary,1,bot_201,4648,w,5,4.1,25,57.1,59,1.9,0
e4-truc-tiep,binary,1,bot_201,4648,w,7,3.09,25,58.4,61,2.6,0
e4-truc-tiep,binary,1,bot_201,4648,w,9,3.36,25,60.48,61,0.52,0
e4-truc-tiep,binary,1,bot_201,4648,w,11,2.7,25,57.01,58,0.99,0
e4-truc-tiep,binary,1,bot_201,4648,w,13,3.55,25,61.83,63,1.17,0
e4-truc-tiep,binary,1,bot_201,4648,w,15,3.27,25,57.43,59,1.57,0
e4-truc-tiep,binary,1,bot_201,4648,w,17,3.17,25,59.13,60,0.87,0
e4-truc-tiep,binary,1,bot_201,4648,w,19,2.87,25,58.39,59,0.61,0
e4-truc-tiep,binary,1,bot_201,4648,w,21,2.87,25,59.49,60,0.51,0
e4-truc-tiep,binary,1,bot_201,4648,w,23,3.23,25,57.57,60,2.43,0
e4-truc-tiep,binary,1,bot_201,4648,w,25,3.09,25,56.79,58,1.21,0
e4-truc-tiep,binary,1,bot_201,4648,w,27,3.43,25,60.28,61,0.72,0
e4-truc-tiep,binary,1,bot_201,4648,w,29,3.15,25,57.1,59,1.9,0
e4-truc-tiep,binary,1,bot_201,4648,w,31,2.81,25,61.22,62,0.78,0
e4-truc-tiep,binary,1,bot_201,4648,w,33,3.51,25,64.88,67,2.12,0
e4-truc-tiep,binary,1,bot_201,4648,w,35,2.87,25,59.57,60,0.43,0
e4-truc-tiep,binary,1,bot_201,4648,w,37,2.82,25,62.03,63,0.97,0
e4-truc-tiep,binary,1,bot_201,4648,w,39,3.05,25,62.94,64,1.06,0
e4-truc-tiep,binary,1,bot_202,4648,b,2,4.27,25,53.09,55,1.91,0
e4-truc-tiep,binary,1,bot_202,4648,b,4,5.79,25,57.73,60,2.27,0
e4-truc-tiep,binary,1,bot_202,4648,b,6,4.88,25,54.9,57,2.1,0
e4-truc-tiep,binary,1,bot_202,4648,b,8,4.53,25,60.73,61,0.27,0
e4-truc-tiep,binary,1,bot_202,4648,b,10,3.79,25,59.11,60,0.89,0
e4-truc-tiep,binary,1,bot_202,4648,b,12,2.77,25,58.4,59,0.6,0
e4-truc-tiep,binary,1,bot_202,4648,b,14,3.91,25,59.51,61,1.49,0
e4-truc-tiep,binary,1,bot_202,4648,b,16,4.08,25,58.02,60,1.98,0
e4-truc-tiep,binary,1,bot_202,4648,b,18,3.8,25,59.36,61,1.64,0
e4-truc-tiep,binary,1,bot_202,4648,b,20,3.29,25,59.11,61,1.89,0
e4-truc-tiep,binary,1,bot_202,4648,b,22,3.71,25,60.07,61,0.93,0
e4-truc-tiep,binary,1,bot_202,4648,b,24,3.35,25,59.89,61,1.11,0
e4-truc-tiep,binary,1,bot_202,4648,b,26,4.81,25,61.33,64,2.67,0
e4-truc-tiep,binary,1,bot_202,4648,b,28,3.52,25,59.21,61,1.79,0
e4-truc-tiep,binary,1,bot_202,4648,b,30,3.39,25,55.61,55,-0.61,0
e4-truc-tiep,binary,1,bot_202,4648,b,32,3.67,25,59.85,61,1.15,0
e4-truc-tiep,binary,1,bot_202,4648,b,34,3.38,25,69.14,70,0.86,0
e4-truc-tiep,binary,1,bot_202,4648,b,36,2.85,25,56.88,58,1.12,0
e4-truc-tiep,binary,1,bot_202,4648,b,38,2.94,25,56.93,58,1.07,0
e4-truc-tiep,binary,1,bot_202,4648,b,40,3.82,25,57.66,60,2.34,0
