label,format,games,username,game_id,color,ply,rtt_ms,applied_bytes,warmup
e2-nio-5,binary,5,bot_3,261,w,53,2.47,25,0
e2-nio-5,binary,5,bot_3,261,w,55,2.64,25,0
e2-nio-5,binary,5,bot_3,261,w,57,7.97,25,0
e2-nio-5,binary,5,bot_3,261,w,59,8,25,0
e2-nio-5,binary,5,bot_4,261,b,2,3.94,25,0
e2-nio-5,binary,5,bot_4,261,b,4,4.2,25,0
e2-nio-5,binary,5,bot_4,261,b,6,3.72,25,0
e2-nio-5,binary,5,bot_4,261,b,8,27.15,25,0
e2-nio-5,binary,5,bot_4,261,b,10,4.32,25,0
e2-nio-5,binary,5,bot_4,261,b,12,3.61,25,0
e2-nio-5,binary,5,bot_4,261,b,14,2.27,25,0
e2-nio-5,binary,5,bot_4,261,b,16,5.9,25,0
e2-nio-5,binary,5,bot_4,261,b,18,4.13,25,0
e2-nio-5,binary,5,bot_4,261,b,20,5.85,25,0
e2-nio-5,binary,5,bot_4,261,b,22,8.89,25,0
e2-nio-5,binary,5,bot_4,261,b,24,8.25,25,0
e2-nio-5,binary,5,bot_4,261,b,26,9.21,25,0
e2-nio-5,binary,5,bot_4,261,b,28,10.15,25,0
e2-nio-5,binary,5,bot_4,261,b,30,13.48,25,0
e2-nio-5,binary,5,bot_4,261,b,32,11.69,25,0
e2-nio-5,binary,5,bot_4,261,b,34,49.84,25,0
e2-nio-5,binary,5,bot_4,261,b,36,8.03,25,0
e2-nio-5,binary,5,bot_4,261,b,38,5.88,25,0
e2-nio-5,binary,5,bot_4,261,b,40,9.87,25,0
e2-nio-5,binary,5,bot_4,261,b,42,33.15,25,0
e2-nio-5,binary,5,bot_4,261,b,44,15.86,25,0
e2-nio-5,binary,5,bot_4,261,b,46,22.06,25,0
e2-nio-5,binary,5,bot_4,261,b,48,33.87,25,0
e2-nio-5,binary,5,bot_4,261,b,50,16.49,25,0
e2-nio-5,binary,5,bot_4,261,b,52,11.86,25,0
e2-nio-5,binary,5,bot_4,261,b,54,2.32,25,0
e2-nio-5,binary,5,bot_4,261,b,56,3.01,25,0
e2-nio-5,binary,5,bot_4,261,b,58,8.79,25,0
