label,format,games,username,game_id,color,login_ms,plies,result,reason,move_p50_ms,rejects,resumes,recovery_ms,moves_lost,waits,bytes_in,bytes_out,error
e7-remote-1-co-cache,binary,20,bot_1,4502,b,197.3,60,0-1,resign,17.62,0,0,,0,0,2567,611,
e7-remote-1-co-cache,binary,20,bot_2,4510,w,264.15,60,0-1,resign,13.84,0,0,,0,0,2562,620,
e7-remote-1-co-cache,binary,20,bot_3,4511,w,264.34,60,0-1,resign,13.27,0,0,,0,0,2572,620,
e7-remote-1-co-cache,binary,20,bot_4,4499,w,260.34,60,0-1,resign,13.83,0,0,,0,0,2565,620,
e7-remote-1-co-cache,binary,20,bot_5,4508,b,263.16,60,0-1,resign,12.5,0,0,,0,0,2573,611,
e7-remote-1-co-cache,binary,20,bot_6,4512,b,264.19,60,0-1,resign,11.59,0,0,,0,0,2567,611,
e7-remote-1-co-cache,binary,20,bot_7,4506,w,262.04,60,0-1,resign,13.5,0,0,,0,0,2574,620,
e7-remote-1-co-cache,binary,20,bot_8,4515,w,264.58,50,0-1,checkmate,12.64,0,0,,0,0,2268,526,
e7-remote-1-co-cache,binary,20,bot_9,4497,b,258.12,60,0-1,resign,15.61,0,0,,0,0,2567,611,
e7-remote-1-co-cache,binary,20,bot_10,4512,w,262.68,60,0-1,resign,16.41,0,0,,0,0,2568,621,
e7-remote-1-co-cache,binary,20,bot_11,4509,w,261.48,60,0-1,resign,13.68,0,0,,0,0,2574,621,
e7-remote-1-co-cache,binary,20,bot_12,4507,b,260.93,60,0-1,resign,11.62,0,0,,0,0,2571,612,
e7-remote-1-co-cache,binary,20,bot_13,4499,b,258.29,60,0-1,resign,16.51,0,0,,0,0,2564,612,
e7-remote-1-co-cache,binary,20,bot_14,4503,w,259.37,60,0-1,resign,13.15,0,0,,0,0,2569,621,
e7-remote-1-co-cache,binary,20,bot_15,4500,w,258.45,60,0-1,resign,14.64,0,0,,0,0,2575,621,
e7-remote-1-co-cache,binary,20,bot_16,4514,w,262.45,60,0-1,resign,9.83,0,0,,0,0,2579,621,
e7-remote-1-co-cache,binary,20,bot_17,4513,w,262.07,60,0-1,resign,13.2,0,0,,0,0,2570,621,
e7-remote-1-co-cache,binary,20,bot_18,4514,b,262.3,60,0-1,resign,11.71,0,0,,0,0,2578,612,
e7-remote-1-co-cache,binary,20,bot_19,4506,b,259.79,60,0-1,resign,11.65,0,0,,0,0,2573,612,
e7-remote-1-co-cache,binary,20,bot_20,4515,b,262.38,50,0-1,checkmate,9.88,0,0,,0,0,2267,527,
e7-remote-1-co-cache,binary,20,bot_21,4516,b,262.59,60,0-1,resign,10.54,0,0,,0,0,2575,612,
e7-remote-1-co-cache,binary,20,bot_22,4516,w,262.35,60,0-1,resign,13.07,0,0,,0,0,2576,621,
e7-remote-1-co-cache,binary,20,bot_23,4503,b,258.49,60,0-1,resign,15.51,0,0,,0,0,2568,612,
e7-remote-1-co-cache,binary,20,bot_24,4507,w,259.39,60,0-1,resign,15.45,0,0,,0,0,2572,621,
e7-remote-1-co-cache,binary,20,bot_25,4501,w,257.65,60,0-1,resign,12.29,0,0,,0,0,2566,621,
e7-remote-1-co-cache,binary,20,bot_26,4502,w,257.85,60,0-1,resign,13.67,0,0,,0,0,2569,621,
e7-remote-1-co-cache,binary,20,bot_27,4511,b,260.5,60,0-1,resign,10.26,0,0,,0,0,2572,612,
e7-remote-1-co-cache,binary,20,bot_28,4498,w,255.65,60,0-1,resign,15.76,0,0,,0,0,2572,621,
e7-remote-1-co-cache,binary,20,bot_29,4509,b,259.56,60,0-1,resign,11.47,0,0,,0,0,2573,612,
e7-remote-1-co-cache,binary,20,bot_30,4501,b,257.27,60,0-1,resign,16.79,0,0,,0,0,2565,612,
e7-remote-1-co-cache,binary,20,bot_31,4513,b,260.64,60,0-1,resign,10.97,0,0,,0,0,2569,612,
e7-remote-1-co-cache,binary,20,bot_32,4500,b,256.78,60,0-1,resign,15.06,0,0,,0,0,2574,612,
e7-remote-1-co-cache,binary,20,bot_33,4508,w,258.72,60,0-1,resign,15.41,0,0,,0,0,2574,621,
e7-remote-1-co-cache,binary,20,bot_34,4504,w,257.47,60,0-1,resign,14.6,0,0,,0,0,2575,621,
e7-remote-1-co-cache,binary,20,bot_35,4510,b,259.26,60,0-1,resign,11.94,0,0,,0,0,2562,612,
e7-remote-1-co-cache,binary,20,bot_36,4497,w,253.89,60,0-1,resign,10.03,0,0,,0,0,2568,621,
e7-remote-1-co-cache,binary,20,bot_37,4505,w,257.34,60,0-1,resign,15.09,0,0,,0,0,2573,621,
e7-remote-1-co-cache,binary,20,bot_38,4505,b,257.36,60,0-1,resign,12.39,0,0,,0,0,2572,612,
e7-remote-1-co-cache,binary,20,bot_39,4498,b,254.63,60,0-1,resign,16.65,0,0,,0,0,2571,612,
e7-remote-1-co-cache,binary,20,bot_40,4504,b,256.89,60,0-1,resign,14.13,0,0,,0,0,2574,612,
