label,format,games,username,game_id,color,ply,rtt_ms,applied_bytes,think_ms,charged_ms,drift_ms,warmup
e7-remote-2-co-cache,binary,20,bot_1,4602,b,2,20.58,25,68.81,39,-29.81,0
e7-remote-2-co-cache,binary,20,bot_1,4602,b,4,37.59,25,57.97,41,-16.97,0
e7-remote-2-co-cache,binary,20,bot_1,4602,b,6,33.92,25,64.38,45,-19.38,0
e7-remote-2-co-cache,binary,20,bot_1,4602,b,8,7.05,25,69.41,38,-31.41,0
e7-remote-2-co-cache,binary,20,bot_1,4602,b,10,5.24,25,66.31,34,-32.31,0
e7-remote-2-co-cache,binary,20,bot_1,4602,b,12,10.68,25,76.47,40,-36.47,0
e7-remote-2-co-cache,binary,20,bot_1,4602,b,14,3.19,25,77.17,41,-36.17,0
e7-remote-2-co-cache,binary,20,bot_1,4602,b,16,8.16,25,99.91,60,-39.91,0
e7-remote-2-co-cache,binary,20,bot_1,4602,b,18,3.49,25,87.97,50,-37.97,0
e7-remote-2-co-cache,binary,20,bot_1,4602,b,20,27.45,25,85.89,48,-37.89,0
e7-remote-2-co-cache,binary,20,bot_1,4602,b,22,19.2,25,67.7,58,-9.7,0
e7-remote-2-co-cache,binary,20,bot_1,4602,b,24,21.1,25,63.48,53,-10.48,0
e7-remote-2-co-cache,binary,20,bot_1,4602,b,26,21.07,25,72.44,55,-17.44,0
e7-remote-2-co-cache,binary,20,bot_1,4602,b,28,14.45,25,77.14,50,-27.14,0
e7-remote-2-co-cache,binary,20,bot_1,4602,b,30,17.57,25,80.19,51,-29.19,0
e7-remote-2-co-cache,binary,20,bot_1,4602,b,32,8.82,25,76.42,53,-23.42,0
e7-remote-2-co-cache,binary,20,bot_1,4602,b,34,3.17,25,53.9,57,3.1,0
e7-remote-2-co-cache,binary,20,bot_1,4602,b,36,5.5,25,78.84,38,-40.84,0
e7-remote-2-co-cache,binary,20,bot_1,4602,b,38,13.67,25,85.43,54,-31.43,0
e7-remote-2-co-cache,binary,20,bot_1,4602,b,40,7.73,25,72.66,40,-32.66,0
