label,format,games,username,game_id,color,ply,rtt_ms,applied_bytes,think_ms,charged_ms,drift_ms,warmup
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,2,7,25,64.45,24,-40.45,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,4,28.33,25,54.76,51,-3.76,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,6,49.03,25,64.58,44,-20.58,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,8,32.89,25,62.38,50,-12.38,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,10,29.82,25,62.45,52,-10.45,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,12,30.73,25,58.71,35,-23.71,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,14,19.68,25,62.95,51,-11.95,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,16,15.25,25,62.03,40,-22.03,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,18,14.47,25,68.2,49,-19.2,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,20,12.05,25,66.47,42,-24.47,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,22,18.95,25,66.63,50,-16.63,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,24,11.74,25,63.1,42,-21.1,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,26,5.58,25,76.95,44,-32.95,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,28,27.8,25,99.14,64,-35.14,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,30,29.56,25,66.42,52,-14.42,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,32,20.61,25,77.59,69,-8.59,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,34,14.59,25,71.5,50,-21.5,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,36,9.71,25,69.8,45,-24.8,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,38,24.52,25,75.43,40,-35.43,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,40,13.96,25,64.79,38,-26.79,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,42,5.79,25,70.16,40,-30.16,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,44,22.96,25,58.7,40,-18.7,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,46,18.75,25,66.31,51,-15.31,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,48,15.65,25,58.15,39,-19.15,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,50,12.05,25,69.92,46,-23.92,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,52,9.29,25,74.86,46,-28.86,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,54,8.17,25,74.5,44,-30.5,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,56,17.39,25,59.55,32,-27.55,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,58,6.27,25,72.69,38,-34.69,0
e7-remote-1-khong-cache,binary,20,bot_1,4442,b,60,6.37,25,50.44,28,-22.44,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,1,11.54,25,86.51,67,-19.51,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,3,18.5,25,92.53,67,-25.53,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,5,15.06,25,80.16,64,-16.16,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,7,24.42,25,68.93,65,-3.93,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,9,25.73,25,67.41,64,-3.41,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,11,13.52,25,67.86,56,-11.86,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,13,21.43,25,74.25,63,-11.25,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,15,14.36,25,63.94,44,-19.94,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,17,9.49,25,77.01,54,-23.01,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,19,7.78,25,77.67,52,-25.67,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,21,11.03,25,96.49,70,-26.49,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,23,6.2,25,80.98,55,-25.98,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,25,21.37,25,59.85,53,-6.85,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,27,10.84,25,62.91,49,-13.91,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,29,15.83,25,96.41,76,-20.41,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,31,17.83,25,82.54,66,-16.54,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,33,8.74,25,85.7,67,-18.7,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,35,21.79,25,68.85,57,-11.85,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,37,10.42,25,78.72,59,-19.72,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,39,9.74,25,68.66,47,-21.66,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,41,15.13,25,73.48,53,-20.48,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,43,12.56,25,75.04,49,-26.04,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,45,9.21,25,83.87,65,-18.87,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,47,4.03,25,88.18,65,-23.18,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,49,15.65,25,86.02,57,-29.02,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,51,32.07,25,77.39,58,-19.39,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,53,10.32,25,63.21,60,-3.21,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,55,19.78,25,73.89,51,-22.89,0
e7-remote-1-khong-cache,binary,20,bot_2,4450,w,57,20.46,25,61.29,56,-5.29,0
