label,format,games,username,game_id,color,ply,rtt_ms,applied_bytes,think_ms,charged_ms,drift_ms,warmup
e7-embedded,binary,20,bot_1,4423,b,2,21.57,25,58.54,34,-24.54,0
e7-embedded,binary,20,bot_1,4423,b,4,23.07,25,60.69,41,-19.69,0
e7-embedded,binary,20,bot_1,4423,b,6,15.77,25,69.73,27,-42.73,0
e7-embedded,binary,20,bot_1,4423,b,8,28.17,25,57.84,44,-13.84,0
e7-embedded,binary,20,bot_1,4423,b,10,12.55,25,58.84,42,-16.84,0
e7-embedded,binary,20,bot_1,4423,b,12,19.85,25,54.08,38,-16.08,0
e7-embedded,binary,20,bot_1,4423,b,14,13.41,25,67.64,51,-16.64,0
e7-embedded,binary,20,bot_1,4423,b,16,8.77,25,71.93,44,-27.93,0
e7-embedded,binary,20,bot_1,4423,b,18,4.42,25,61.03,36,-25.03,0
e7-embedded,binary,20,bot_1,4423,b,20,5.8,25,75.29,44,-31.29,0
e7-embedded,binary,20,bot_1,4423,b,22,8.5,25,91.55,65,-26.55,0
e7-embedded,binary,20,bot_1,4423,b,24,6.49,25,80.67,60,-20.67,0
e7-embedded,binary,20,bot_1,4423,b,26,60.3,25,84.63,58,-26.63,0
e7-embedded,binary,20,bot_1,4423,b,28,25.09,25,58.75,43,-15.75,0
e7-embedded,binary,20,bot_1,4423,b,30,16.17,25,78.08,51,-27.08,0
e7-embedded,binary,20,bot_1,4423,b,32,29.99,25,70.32,63,-7.32,0
e7-embedded,binary,20,bot_1,4423,b,34,7.76,25,59.71,45,-14.71,0
e7-embedded,binary,20,bot_1,4423,b,36,5.91,25,81.63,53,-28.63,0
e7-embedded,binary,20,bot_1,4423,b,38,11.92,25,67.01,60,-7.01,0
e7-embedded,binary,20,bot_1,4423,b,40,15.73,25,83.45,69,-14.45,0
e7-embedded,binary,20,bot_1,4423,b,42,5.11,25,77.95,54,-23.95,0
e7-embedded,binary,20,bot_1,4423,b,44,11.37,25,78.85,48,-30.85,0
e7-embedded,binary,20,bot_1,4423,b,46,10.29,25,61.83,36,-25.83,0
e7-embedded,binary,20,bot_1,4423,b,48,13.32,25,86.82,57,-29.82,0
e7-embedded,binary,20,bot_1,4423,b,50,12.91,25,83.07,56,-27.07,0
e7-embedded,binary,20,bot_1,4423,b,52,3.54,25,81.89,58,-23.89,0
e7-embedded,binary,20,bot_1,4423,b,54,21.42,25,51.14,36,-15.14,0
e7-embedded,binary,20,bot_1,4423,b,56,23.61,25,71.99,44,-27.99,0
e7-embedded,binary,20,bot_1,4423,b,58,18.84,25,68.12,45,-23.12,0
e7-embedded,binary,20,bot_1,4423,b,60,11.04,25,77.94,56,-21.94,0
e7-embedded,binary,20,bot_2,4418,b,2,11.89,25,63.19,46,-17.19,0
e7-embedded,binary,20,bot_2,4418,b,4,8.64,25,65.45,41,-24.45,0
e7-embedded,binary,20,bot_2,4418,b,6,6.29,25,62.11,38,-24.11,0
e7-embedded,binary,20,bot_2,4418,b,8,8.34,25,81.96,63,-18.96,0
e7-embedded,binary,20,bot_2,4418,b,10,7.78,25,75.44,52,-23.44,0
e7-embedded,binary,20,bot_2,4418,b,12,15.83,25,91.8,74,-17.8,0
e7-embedded,binary,20,bot_2,4418,b,14,5.04,25,86.2,70,-16.2,0
e7-embedded,binary,20,bot_2,4418,b,16,2,25,61.55,38,-23.55,0
e7-embedded,binary,20,bot_2,4418,b,18,10,25,89.05,65,-24.05,0
e7-embedded,binary,20,bot_2,4418,b,20,16.84,25,79.22,55,-24.22,0
e7-embedded,binary,20,bot_2,4418,b,22,23.43,25,76.91,70,-6.91,0
e7-embedded,binary,20,bot_2,4418,b,24,17.53,25,70.36,70,-0.36,0
e7-embedded,binary,20,bot_2,4418,b,26,19.63,25,72.12,70,-2.12,0
e7-embedded,binary,20,bot_2,4418,b,28,15.83,25,60.68,48,-12.68,0
e7-embedded,binary,20,bot_2,4418,b,30,15.43,25,85.43,71,-14.43,0
e7-embedded,binary,20,bot_2,4418,b,32,19.99,25,77.7,68,-9.7,0
e7-embedded,binary,20,bot_2,4418,b,34,6.12,25,74.69,51,-23.69,0
e7-embedded,binary,20,bot_2,4418,b,36,28.09,25,81.55,64,-17.55,0
e7-embedded,binary,20,bot_2,4418,b,38,20.74,25,58.4,76,17.6,0
e7-embedded,binary,20,bot_2,4418,b,40,29.19,25,70.02,81,10.98,0
e7-embedded,binary,20,bot_2,4418,b,42,21.02,25,63.9,64,0.1,0
e7-embedded,binary,20,bot_2,4418,b,44,15.33,25,66.01,66,-0.01,0
e7-embedded,binary,20,bot_2,4418,b,46,6.54,25,61.91,49,-12.91,0
e7-embedded,binary,20,bot_2,4418,b,48,27.97,25,72.44,72,-0.44,0
e7-embedded,binary,20,bot_2,4418,b,50,23.75,25,72.59,67,-5.59,0
e7-embedded,binary,20,bot_2,4418,b,52,17.89,25,69.07,72,2.93,0
e7-embedded,binary,20,bot_2,4418,b,54,7.77,25,61.35,56,-5.35,0
e7-embedded,binary,20,bot_2,4418,b,56,10,25,68.52,50,-18.52,0
e7-embedded,binary,20,bot_2,4418,b,58,39.06,25,93.91,73,-20.91,0
e7-embedded,binary,20,bot_2,4418,b,60,18.97,25,70.26,64,-6.26,0
e7-embedded,binary,20,bot_3,4417,w,1,29.2,25,59.07,41,-18.07,0
e7-embedded,binary,20,bot_3,4417,w,3,8.67,25,68.92,44,-24.92,0
e7-embedded,binary,20,bot_3,4417,w,5,4.73,25,73.68,45,-28.68,0
e7-embedded,binary,20,bot_3,4417,w,7,6.02,25,69.53,40,-29.53,0
e7-embedded,binary,20,bot_3,4417,w,9,5.91,25,65.98,47,-18.98,0
e7-embedded,binary,20,bot_3,4417,w,11,8.05,25,66.62,47,-19.62,0
e7-embedded,binary,20,bot_3,4417,w,13,7.1,25,75.56,63,-12.56,0
e7-embedded,binary,20,bot_3,4417,w,15,16.93,25,52.1,47,-5.1,0
e7-embedded,binary,20,bot_3,4417,w,17,20.4,25,57.86,50,-7.86,0
e7-embedded,binary,20,bot_3,4417,w,19,7.14,25,57.94,36,-21.94,0
e7-embedded,binary,20,bot_3,4417,w,21,18.14,25,65.86,55,-10.86,0
e7-embedded,binary,20,bot_3,4417,w,23,23.24,25,69.72,63,-6.72,0
e7-embedded,binary,20,bot_3,4417,w,25,21.26,25,63.96,54,-9.96,0
e7-embedded,binary,20,bot_3,4417,w,27,9.93,25,74.48,66,-8.48,0
e7-embedded,binary,20,bot_3,4417,w,29,9.42,25,79.04,63,-16.04,0
e7-embedded,binary,20,bot_3,4417,w,31,12.53,25,87.47,73,-14.47,0
e7-embedded,binary,20,bot_3,4417,w,33,1.99,25,70,57,-13,0
e7-embedded,binary,20,bot_3,4417,w,35,25.99,25,82.46,60,-22.46,0
e7-embedded,binary,20,bot_3,4417,w,37,41.7,25,72.12,68,-4.12,0
e7-embedded,binary,20,bot_3,4417,w,39,33.73,25,64.02,59,-5.02,0
e7-embedded,binary,20,bot_3,4417,w,41,21.79,25,73.09,76,2.91,0
e7-embedded,binary,20,bot_3,4417,w,43,21.98,25,63.25,57,-6.25,0
e7-embedded,binary,20,bot_3,4417,w,45,9.85,25,69.26,57,-12.26,0
e7-embedded,binary,20,bot_3,4417,w,47,21.99,25,81.08,61,-20.08,0
e7-embedded,binary,20,bot_3,4417,w,49,18.4,25,63.04,63,-0.04,0
e7-embedded,binary,20,bot_3,4417,w,51,24.23,25,79.19,76,-3.19,0
e7-embedded,binary,20,bot_3,4417,w,53,17.73,25,74.99,63,-11.99,0
e7-embedded,binary,20,bot_3,4417,w,55,5.82,25,57.81,40,-17.81,0
e7-embedded,binary,20,bot_3,4417,w,57,8.14,25,76.23,56,-20.23,0
e7-embedded,binary,20,bot_3,4417,w,59,18.94,25,66.73,74,7.27,0
e7-embedded,binary,20,bot_4,4430,b,2,11.84,25,69.44,45,-24.44,0
e7-embedded,binary,20,bot_4,4430,b,4,15.93,25,69.72,52,-17.72,0
e7-embedded,binary,20,bot_4,4430,b,6,7.9,25,59.77,36,-23.77,0
e7-embedded,binary,20,bot_4,4430,b,8,7.21,25,80.25,65,-15.25,0
e7-embedded,binary,20,bot_4,4430,b,10,5.24,25,65.82,49,-16.82,0
e7-embedded,binary,20,bot_4,4430,b,12,25.7,25,57.2,79,21.8,0
e7-embedded,binary,20,bot_4,4430,b,14,7.6,25,52.68,54,1.32,0
e7-embedded,binary,20,bot_4,4430,b,16,5.68,25,60.89,42,-18.89,0
e7-embedded,binary,20,bot_4,4430,b,18,11.78,25,72.19,54,-18.19,0
e7-embedded,binary,20,bot_4,4430,b,20,11.32,25,68.62,59,-9.62,0
e7-embedded,binary,20,bot_4,4430,b,22,12.13,25,61.95,51,-10.95,0
e7-embedded,binary,20,bot_4,4430,b,24,6.65,25,69.97,57,-12.97,0
e7-embedded,binary,20,bot_4,4430,b,26,18.48,25,96.31,83,-13.31,0
e7-embedded,binary,20,bot_4,4430,b,28,8.34,25,76.76,56,-20.76,0
e7-embedded,binary,20,bot_4,4430,b,30,3.08,25,74.39,54,-20.39,0
e7-embedded,binary,20,bot_4,4430,b,32,6.36,25,93.99,75,-18.99,0
e7-embedded,binary,20,bot_4,4430,b,34,31.56,25,54.59,62,7.41,0
e7-embedded,binary,20,bot_4,4430,b,36,33.23,25,58.13,54,-4.12,0
e7-embedded,binary,20,bot_4,4430,b,38,26.75,25,65.98,61,-4.98,0
e7-embedded,binary,20,bot_4,4430,b,40,19.68,25,80.14,79,-1.14,0
e7-embedded,binary,20,bot_4,4430,b,42,16.18,25,67.82,60,-7.82,0
e7-embedded,binary,20,bot_4,4430,b,44,20.59,25,62.58,55,-7.58,0
e7-embedded,binary,20,bot_4,4430,b,46,22.3,25,70.5,63,-7.5,0
e7-embedded,binary,20,bot_4,4430,b,48,16.62,25,74.1,68,-6.1,0
e7-embedded,binary,20,bot_4,4430,b,50,11.62,25,74.71,61,-13.71,0
e7-embedded,binary,20,bot_4,4430,b,52,8.74,25,72.4,58,-14.4,0
e7-embedded,binary,20,bot_4,4430,b,54,21.74,25,73.96,56,-17.96,0
e7-embedded,binary,20,bot_4,4430,b,56,22.92,25,84.16,71,-13.16,0
e7-embedded,binary,20,bot_4,4430,b,58,29.11,25,69.85,80,10.15,0
e7-embedded,binary,20,bot_4,4430,b,60,26.05,25,72.78,68,-4.78,0
e7-embedded,binary,20,bot_5,4426,b,2,16.49,25,64.01,40,-24.01,0
e7-embedded,binary,20,bot_5,4426,b,4,19.9,25,64.25,50,-14.25,0
e7-embedded,binary,20,bot_5,4426,b,6,12.54,25,54.83,36,-18.83,0
e7-embedded,binary,20,bot_5,4426,b,8,18.07,25,66.81,55,-11.81,0
e7-embedded,binary,20,bot_5,4426,b,10,9.56,25,61.76,50,-11.76,0
e7-embedded,binary,20,bot_5,4426,b,12,12.69,25,61.86,47,-14.86,0
e7-embedded,binary,20,bot_5,4426,b,14,10.88,25,70.04,56,-14.04,0
e7-embedded,binary,20,bot_5,4426,b,16,11.67,25,70.01,53,-17.01,0
e7-embedded,binary,20,bot_5,4426,b,18,10.51,25,63.7,58,-5.7,0
e7-embedded,binary,20,bot_5,4426,b,20,11.47,25,55.44,53,-2.44,0
e7-embedded,binary,20,bot_5,4426,b,22,2.39,25,71.46,57,-14.46,0
e7-embedded,binary,20,bot_5,4426,b,24,12.05,25,65.04,69,3.96,0
e7-embedded,binary,20,bot_5,4426,b,26,36.15,25,79.01,77,-2.01,0
e7-embedded,binary,20,bot_5,4426,b,28,19.41,25,65.07,54,-11.07,0
e7-embedded,binary,20,bot_5,4426,b,30,9.66,25,68.83,57,-11.83,0
e7-embedded,binary,20,bot_5,4426,b,32,19.71,25,80.7,74,-6.7,0
e7-embedded,binary,20,bot_5,4426,b,34,11.71,25,64.62,53,-11.62,0
e7-embedded,binary,20,bot_5,4426,b,36,5.36,25,77.24,61,-16.24,0
e7-embedded,binary,20,bot_5,4426,b,38,6.8,25,72.39,61,-11.39,0
e7-embedded,binary,20,bot_5,4426,b,40,36.1,25,94.29,78,-16.29,0
e7-embedded,binary,20,bot_5,4426,b,42,28.45,25,55.99,61,5.01,0
