label,format,games,username,game_id,color,login_ms,plies,result,reason,move_p50_ms,rejects,resumes,recovery_ms,moves_lost,waits,bytes_in,bytes_out,error
e7-remote-2-co-cache,binary,20,bot_1,4562,b,217.13,60,0-1,resign,15.18,0,0,,0,0,2578,611,
e7-remote-2-co-cache,binary,20,bot_2,4570,w,283.54,60,0-1,resign,12.88,0,0,,0,0,2571,620,
e7-remote-2-co-cache,binary,20,bot_3,4571,w,283.73,60,0-1,resign,13.47,0,0,,0,0,2570,620,
e7-remote-2-co-cache,binary,20,bot_4,4559,w,278.67,60,0-1,resign,15.94,0,0,,0,0,2567,620,
e7-remote-2-co-cache,binary,20,bot_5,4568,b,282.57,60,0-1,resign,14.59,0,0,,0,0,2564,611,
e7-remote-2-co-cache,binary,20,bot_6,4572,b,283.79,60,0-1,resign,12.78,0,0,,0,0,2563,611,
e7-remote-2-co-cache,binary,20,bot_7,4566,w,281.18,60,0-1,resign,15.18,0,0,,0,0,2576,620,
e7-remote-2-co-cache,binary,20,bot_8,4575,w,284.46,60,0-1,resign,15.81,0,0,,0,0,2573,620,
e7-remote-2-co-cache,binary,20,bot_9,4557,b,276.76,60,0-1,resign,13.9,0,0,,0,0,2563,611,
e7-remote-2-co-cache,binary,20,bot_10,4572,w,282.6,60,0-1,resign,11,0,0,,0,0,2564,621,
e7-remote-2-co-cache,binary,20,bot_11,4569,w,281.37,60,0-1,resign,12.39,0,0,,0,0,2570,621,
e7-remote-2-co-cache,binary,20,bot_12,4567,b,280.62,60,0-1,resign,13.34,0,0,,0,0,2574,612,
e7-remote-2-co-cache,binary,20,bot_13,4559,b,277.16,60,0-1,resign,10.87,0,0,,0,0,2566,612,
e7-remote-2-co-cache,binary,20,bot_14,4563,w,278.64,60,0-1,resign,12.91,0,0,,0,0,2579,621,
e7-remote-2-co-cache,binary,20,bot_15,4560,w,277.49,60,0-1,resign,16.13,0,0,,0,0,2578,621,
e7-remote-2-co-cache,binary,20,bot_16,4574,w,282.69,60,0-1,resign,10.75,0,0,,0,0,2575,621,
e7-remote-2-co-cache,binary,20,bot_17,4573,w,282.26,60,0-1,resign,13.64,0,0,,0,0,2567,621,
e7-remote-2-co-cache,binary,20,bot_18,4574,b,282.7,60,0-1,resign,11.78,0,0,,0,0,2574,612,
e7-remote-2-co-cache,binary,20,bot_19,4566,b,279.6,60,0-1,resign,11,0,0,,0,0,2575,612,
e7-remote-2-co-cache,binary,20,bot_20,4575,b,282.93,60,0-1,resign,13.34,0,0,,0,0,2572,612,
e7-remote-2-co-cache,binary,20,bot_21,4576,b,283.25,60,0-1,resign,15.24,0,0,,0,0,2570,612,
e7-remote-2-co-cache,binary,20,bot_22,4576,w,282.98,60,0-1,resign,12.76,0,0,,0,0,2571,621,
e7-remote-2-co-cache,binary,20,bot_23,4563,b,278.12,60,0-1,resign,12.08,0,0,,0,0,2578,612,
e7-remote-2-co-cache,binary,20,bot_24,4567,w,279.4,60,0-1,resign,14.27,0,0,,0,0,2575,621,
e7-remote-2-co-cache,binary,20,bot_25,4561,w,277.17,60,0-1,resign,11.94,0,0,,0,0,2567,621,
e7-remote-2-co-cache,binary,20,bot_26,4562,w,277.52,60,0-1,resign,16.95,0,0,,0,0,2580,621,
e7-remote-2-co-cache,binary,20,bot_27,4571,b,280.99,60,0-1,resign,12.59,0,0,,0,0,2570,612,
e7-remote-2-co-cache,binary,20,bot_28,4558,w,275.1,60,0-1,resign,14.91,0,0,,0,0,2561,621,
e7-remote-2-co-cache,binary,20,bot_29,4569,b,280.08,60,0-1,resign,14.75,0,0,,0,0,2569,612,
e7-remote-2-co-cache,binary,20,bot_30,4561,b,276.92,60,0-1,resign,13.49,0,0,,0,0,2566,612,
e7-remote-2-co-cache,binary,20,bot_31,4573,b,281.3,60,0-1,resign,13.86,0,0,,0,0,2566,612,
e7-remote-2-co-cache,binary,20,bot_32,4560,b,276.34,60,0-1,resign,12.24,0,0,,0,0,2577,612,
e7-remote-2-co-cache,binary,20,bot_33,4568,w,279.07,60,0-1,resign,17.34,0,0,,0,0,2565,621,
e7-remote-2-co-cache,binary,20,bot_34,4564,w,277.37,60,0-1,resign,16.84,0,0,,0,0,2573,621,
e7-remote-2-co-cache,binary,20,bot_35,4570,b,279.86,60,0-1,resign,13.68,0,0,,0,0,2571,612,
e7-remote-2-co-cache,binary,20,bot_36,4557,w,273.3,60,0-1,resign,13.16,0,0,,0,0,2564,621,
e7-remote-2-co-cache,binary,20,bot_37,4565,w,277.5,60,0-1,resign,15.01,0,0,,0,0,2571,621,
e7-remote-2-co-cache,binary,20,bot_38,4565,b,277.59,60,0-1,resign,14.14,0,0,,0,0,2570,612,
e7-remote-2-co-cache,binary,20,bot_39,4558,b,274.24,60,0-1,resign,13.74,0,0,,0,0,2560,612,
e7-remote-2-co-cache,binary,20,bot_40,4564,b,276.99,60,0-1,resign,15.05,0,0,,0,0,2572,612,
